Time, position_x, position_y
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 36
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 34, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 37
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 36
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 36
0, 34, 36
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 34, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 35, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 35
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 34, 34
0, 34, 34
0, 34, 34
0, 34, 34
0, 34, 34
0, 34, 34
0, 34, 34
0, 34, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 35, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 36, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 37, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 34
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 38, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 41, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 40, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 34
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 39, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 40, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 41, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 35
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 42, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 34
0, 43, 35
0, 43, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 44, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 47, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 46, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 35
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 45, 34
0, 44, 34
0, 44, 34
0, 44, 34
0, 44, 34
0, 44, 34
0, 44, 34
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 33
0, 44, 32
0, 44, 32
0, 44, 32
0, 44, 32
0, 44, 32
0, 44, 32
0, 44, 33
0, 44, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 45, 33
0, 46, 33
0, 46, 33
0, 46, 33
0, 46, 33
0, 46, 33
0, 46, 33
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 46, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 47, 34
0, 48, 34
0, 48, 34
0, 48, 35
0, 48, 35
0, 48, 35
0, 48, 35
0, 48, 35
0, 48, 35
0, 48, 35
0, 48, 35
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 48, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 47, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 46, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
0, 45, 36
