time,detectable crops mean
234.0,4.0
235.0,4.0
236.0,4.0
237.0,4.0
238.0,4.0
239.0,4.0
240.0,4.0
241.0,4.0
242.0,4.0
243.0,4.0
244.0,4.0
245.0,4.0
246.0,4.0
247.0,4.0
248.0,4.5
249.0,4.5
250.0,4.5
251.0,4.5
252.0,4.5
253.0,4.5
254.0,4.5
255.0,4.5
256.0,4.5
257.0,4.5
258.0,4.5
259.0,4.5
260.0,4.5
261.0,4.5
262.0,4.5
263.0,4.5
264.0,4.5
265.0,4.5
266.0,4.5
267.0,4.5
268.0,4.5
269.0,5.0
270.0,5.0
271.0,5.0
272.0,5.0
273.0,5.0
274.0,5.0
275.0,5.5
276.0,5.5
277.0,5.5
278.0,5.5
279.0,5.5
280.0,5.5
281.0,6.0
282.0,6.0
283.0,6.0
284.0,6.0
285.0,6.0
286.0,6.0
287.0,6.0
288.0,6.0
289.0,6.5
290.0,6.5
291.0,6.5
292.0,6.5
293.0,6.5
294.0,6.5
295.0,6.5
296.0,6.5
297.0,6.5
298.0,6.5
299.0,6.5
300.0,6.5
301.0,6.5
302.0,6.5
303.0,6.5
304.0,6.5
305.0,7.0
306.0,7.0
307.0,7.0
308.0,7.0
309.0,7.0
310.0,7.0
311.0,7.0
312.0,7.0
313.0,7.0
314.0,7.0
315.0,7.0
316.0,7.0
317.0,7.0
318.0,7.0
319.0,7.0
320.0,7.0
321.0,7.0
322.0,7.0
323.0,7.0
324.0,7.0
325.0,7.0
326.0,7.0
327.0,7.0
328.0,7.0
329.0,7.0
330.0,7.0
331.0,7.0
332.0,7.0
333.0,7.0
334.0,7.0
335.0,7.0
336.0,7.0
337.0,7.0
338.0,7.0
339.0,7.0
340.0,7.0
341.0,7.0
342.0,7.0
343.0,7.0
344.0,7.0
345.0,7.0
346.0,7.0
347.0,7.0
348.0,7.0
349.0,7.0
350.0,7.0
351.0,7.0
352.0,7.0
353.0,7.0
354.0,7.0
355.0,7.0
356.0,7.0
357.0,7.0
358.0,7.0
359.0,7.0
360.0,7.0
361.0,7.0
362.0,7.0
363.0,7.0
364.0,7.0
365.0,7.0
366.0,7.0
367.0,7.0
368.0,7.5
369.0,7.5
370.0,7.5
371.0,7.5
372.0,7.5
373.0,7.5
374.0,7.5
375.0,7.5
376.0,7.5
377.0,7.5
378.0,8.0
379.0,8.0
380.0,8.0
381.0,8.0
382.0,8.0
383.0,8.5
384.0,8.5
385.0,8.5
386.0,8.5
387.0,8.5
388.0,8.5
389.0,8.5
390.0,8.5
391.0,8.5
392.0,8.5
393.0,8.5
394.0,8.5
395.0,8.5
396.0,8.5
397.0,9.0
398.0,9.0
399.0,9.0
400.0,9.0
401.0,9.0
402.0,9.0
403.0,9.0
404.0,9.0
405.0,9.0
406.0,9.0
407.0,9.0
408.0,9.0
409.0,9.0
410.0,9.0
411.0,9.5
412.0,10.0
413.0,10.0
414.0,10.0
415.0,10.0
416.0,10.0
417.0,10.0
418.0,10.0
419.0,10.5
420.0,10.5
421.0,10.5
422.0,10.5
423.0,10.5
424.0,10.5
425.0,10.5
426.0,10.5
427.0,10.5
428.0,10.5
429.0,10.5
430.0,10.5
431.0,10.5
432.0,10.5
433.0,10.5
434.0,10.5
435.0,10.5
436.0,10.5
437.0,10.5
438.0,10.5
439.0,10.5
440.0,10.5
441.0,10.5
442.0,10.5
443.0,10.5
444.0,10.5
445.0,10.5
446.0,11.0
447.0,11.0
448.0,11.5
449.0,11.5
450.0,11.5
451.0,11.5
452.0,11.5
453.0,11.5
454.0,12.0
455.0,12.0
456.0,12.0
457.0,12.0
458.0,12.0
459.0,12.0
460.0,12.0
461.0,12.0
462.0,12.0
463.0,12.0
464.0,12.0
465.0,12.0
466.0,12.0
467.0,12.0
468.0,12.0
469.0,12.0
470.0,12.0
471.0,12.0
472.0,12.0
473.0,12.0
474.0,12.0
475.0,12.0
476.0,12.0
477.0,12.0
478.0,12.0
479.0,12.0
480.0,12.0
481.0,12.0
482.0,12.0
483.0,12.0
484.0,12.0
485.0,12.0
486.0,12.5
487.0,13.0
488.0,13.0
489.0,13.0
490.0,13.5
491.0,13.5
492.0,13.5
493.0,13.5
494.0,13.5
495.0,13.5
496.0,14.0
497.0,14.0
498.0,14.0
499.0,14.0
500.0,14.0
501.0,14.0
502.0,14.0
503.0,14.5
504.0,14.5
505.0,14.5
506.0,14.5
507.0,14.5
508.0,14.5
509.0,14.5
510.0,14.5
511.0,14.5
512.0,15.5
513.0,15.5
514.0,15.5
515.0,15.5
516.0,15.5
517.0,15.5
518.0,15.5
519.0,15.5
520.0,15.5
521.0,16.0
522.0,16.5
523.0,16.5
524.0,16.5
525.0,16.5
526.0,16.5
527.0,16.5
528.0,17.0
529.0,17.0
530.0,17.0
531.0,17.0
532.0,17.0
533.0,17.0
534.0,17.0
535.0,17.0
536.0,17.0
537.0,17.5
538.0,17.5
539.0,18.0
540.0,18.0
541.0,18.0
542.0,18.0
543.0,18.0
544.0,18.5
545.0,19.0
546.0,19.0
547.0,19.0
548.0,19.0
549.0,19.0
550.0,19.5
551.0,19.5
552.0,19.5
553.0,19.5
554.0,19.5
555.0,19.5
556.0,19.5
557.0,20.0
558.0,20.0
559.0,20.0
560.0,20.0
561.0,20.0
562.0,20.0
563.0,20.0
564.0,20.5
565.0,20.5
566.0,21.0
567.0,21.0
568.0,21.0
569.0,21.5
570.0,21.5
571.0,21.5
572.0,21.5
573.0,22.0
574.0,22.5
575.0,22.5
576.0,23.5
577.0,23.5
578.0,23.5
579.0,23.5
580.0,23.5
581.0,23.5
582.0,23.5
583.0,24.0
584.0,24.0
585.0,24.0
586.0,25.0
587.0,25.0
588.0,25.5
589.0,25.5
590.0,26.0
591.0,26.5
592.0,27.0
593.0,27.5
594.0,27.5
595.0,27.5
596.0,27.5
597.0,27.5
598.0,27.5
599.0,27.5
600.0,27.5
601.0,27.5
602.0,27.5
603.0,27.5
604.0,27.5
605.0,27.5
606.0,28.5
607.0,28.5
608.0,28.5
609.0,28.5
610.0,29.5
611.0,30.0
612.0,30.0
613.0,30.0
614.0,30.5
615.0,30.5
616.0,30.5
617.0,31.0
618.0,31.5
619.0,31.5
620.0,32.0
621.0,32.5
622.0,32.5
623.0,32.5
624.0,33.0
625.0,33.0
626.0,33.0
627.0,33.0
628.0,33.0
629.0,33.0
630.0,33.0
631.0,33.0
632.0,33.0
633.0,33.0
634.0,33.0
635.0,33.0
636.0,33.0
637.0,34.5
638.0,34.5
639.0,34.5
640.0,34.5
641.0,34.5
642.0,34.5
643.0,34.5
644.0,34.5
645.0,35.0
646.0,35.0
647.0,35.0
648.0,35.5
649.0,35.5
650.0,36.5
651.0,36.5
652.0,36.5
653.0,37.0
654.0,38.0
655.0,38.0
656.0,38.5
657.0,39.5
658.0,39.5
659.0,39.5
660.0,40.5
661.0,41.0
662.0,41.0
663.0,41.0
664.0,41.0
665.0,41.5
666.0,41.5
667.0,42.0
668.0,42.0
669.0,42.0
670.0,42.5
671.0,42.5
672.0,43.0
673.0,43.0
674.0,43.0
675.0,43.0
676.0,44.0
677.0,44.0
678.0,44.0
679.0,44.0
680.0,44.5
681.0,44.5
682.0,45.0
683.0,45.0
684.0,45.0
685.0,45.0
686.0,45.5
687.0,45.5
688.0,45.5
689.0,46.0
690.0,46.0
691.0,46.0
692.0,46.0
693.0,46.0
694.0,46.5
695.0,47.0
696.0,47.0
697.0,47.0
698.0,47.5
699.0,48.5
700.0,48.5
701.0,49.0
702.0,49.5
703.0,49.5
704.0,49.5
705.0,49.5
706.0,49.5
707.0,50.5
708.0,50.5
709.0,50.5
710.0,50.5
711.0,50.5
712.0,51.0
713.0,51.5
714.0,51.5
715.0,51.5
716.0,52.0
717.0,53.0
718.0,53.0
719.0,53.0
720.0,53.0
721.0,53.5
722.0,53.5
723.0,53.5
724.0,53.5
725.0,54.0
726.0,54.0
727.0,54.0
728.0,54.0
729.0,54.5
730.0,55.0
731.0,55.5
732.0,56.0
733.0,56.0
734.0,56.0
735.0,57.0
736.0,57.0
737.0,57.5
738.0,58.5
739.0,59.0
740.0,59.0
741.0,59.0
742.0,59.0
743.0,59.5
744.0,59.5
745.0,59.5
746.0,60.0
747.0,60.5
748.0,60.5
749.0,60.5
750.0,61.5
751.0,61.5
752.0,61.5
753.0,61.5
754.0,62.5
755.0,63.0
756.0,63.0
757.0,63.5
758.0,64.0
759.0,64.0
760.0,64.5
761.0,64.5
762.0,64.5
763.0,65.0
764.0,65.5
765.0,65.5
766.0,66.0
767.0,66.0
768.0,66.0
769.0,66.0
770.0,66.5
771.0,66.5
772.0,66.5
773.0,66.5
774.0,66.5
775.0,67.0
776.0,67.0
777.0,67.5
778.0,68.0
779.0,68.0
780.0,68.0
781.0,68.5
782.0,68.5
783.0,68.5
784.0,68.5
785.0,68.5
786.0,68.5
787.0,69.0
788.0,69.0
789.0,69.0
790.0,69.0
791.0,69.0
792.0,69.0
793.0,69.0
794.0,69.0
795.0,69.5
796.0,70.0
797.0,70.0
798.0,70.0
799.0,70.0
800.0,70.0
801.0,70.0
802.0,70.5
803.0,71.0
804.0,72.0
805.0,72.0
806.0,72.0
807.0,72.0
808.0,72.5
809.0,72.5
810.0,72.5
811.0,72.5
812.0,72.5
813.0,72.5
814.0,72.5
815.0,73.5
816.0,73.5
817.0,73.5
818.0,75.0
819.0,75.0
820.0,75.0
821.0,75.5
822.0,75.5
823.0,76.0
824.0,76.0
825.0,76.0
826.0,76.5
827.0,76.5
828.0,76.5
829.0,76.5
830.0,76.5
831.0,76.5
832.0,76.5
833.0,76.5
834.0,77.0
835.0,77.0
836.0,77.5
837.0,77.5
838.0,77.5
839.0,78.5
840.0,78.5
841.0,78.5
842.0,79.0
843.0,79.5
844.0,79.5
845.0,79.5
846.0,79.5
847.0,79.5
848.0,79.5
849.0,80.0
850.0,80.0
851.0,81.0
852.0,81.0
853.0,81.5
854.0,81.5
855.0,81.5
856.0,82.0
857.0,82.0
858.0,82.0
859.0,82.5
860.0,83.0
861.0,84.0
862.0,84.5
863.0,84.5
864.0,84.5
865.0,84.5
866.0,86.0
867.0,86.0
868.0,86.0
869.0,86.0
870.0,86.0
871.0,86.0
872.0,86.0
873.0,86.0
874.0,86.0
875.0,86.0
876.0,86.5
877.0,86.5
878.0,86.5
879.0,87.0
880.0,87.0
881.0,87.0
882.0,87.0
883.0,87.5
884.0,88.0
885.0,88.5
886.0,88.5
887.0,88.5
888.0,89.5
889.0,90.5
890.0,91.0
891.0,91.0
892.0,91.5
893.0,91.5
894.0,92.0
895.0,92.0
896.0,92.0
897.0,92.0
898.0,92.0
899.0,92.0
900.0,92.0
901.0,92.5
902.0,93.0
903.0,93.0
904.0,93.0
905.0,93.0
906.0,93.5
907.0,94.0
908.0,94.0
909.0,94.0
910.0,94.5
911.0,94.5
912.0,94.5
913.0,94.5
914.0,94.5
915.0,94.5
916.0,94.5
917.0,94.5
918.0,94.5
919.0,95.5
920.0,95.5
921.0,95.5
922.0,96.0
923.0,96.0
924.0,96.5
925.0,96.5
926.0,96.5
927.0,96.5
928.0,97.0
929.0,98.0
930.0,98.0
931.0,98.0
932.0,98.0
933.0,98.0
934.0,98.5
935.0,98.5
936.0,98.5
937.0,98.5
938.0,98.5
939.0,99.0
940.0,99.0
941.0,99.0
942.0,99.0
943.0,99.5
944.0,99.5
945.0,99.5
946.0,99.5
947.0,99.5
948.0,99.5
949.0,99.5
950.0,99.5
951.0,99.5
952.0,99.5
953.0,99.5
954.0,99.5
955.0,99.5
956.0,99.5
957.0,99.5
958.0,99.5
959.0,99.5
960.0,100.0
961.0,100.5
962.0,101.0
963.0,101.0
964.0,101.0
965.0,101.0
966.0,102.0
967.0,102.0
968.0,102.0
969.0,102.0
970.0,102.0
971.0,102.0
972.0,102.0
973.0,102.0
974.0,102.0
975.0,102.0
976.0,102.0
977.0,102.0
978.0,102.0
979.0,102.0
980.0,102.5
981.0,102.5
982.0,102.5
983.0,103.0
984.0,103.0
985.0,103.0
986.0,104.0
987.0,104.5
988.0,104.5
989.0,104.5
990.0,105.0
991.0,105.5
992.0,105.5
993.0,105.5
994.0,105.5
995.0,105.5
996.0,105.5
997.0,105.5
998.0,105.5
999.0,106.0
1000.0,106.0
1001.0,106.0
1002.0,106.5
1003.0,107.0
1004.0,107.0
1005.0,107.5
1006.0,108.5
1007.0,108.5
1008.0,109.0
1009.0,109.0
1010.0,109.0
1011.0,109.0
1012.0,109.0
1013.0,109.0
1014.0,109.0
1015.0,109.5
1016.0,109.5
1017.0,109.5
1018.0,110.0
1019.0,110.0
1020.0,110.0
1021.0,110.0
1022.0,110.5
1023.0,110.5
1024.0,110.5
1025.0,110.5
1026.0,111.0
1027.0,111.5
1028.0,111.5
1029.0,113.0
1030.0,113.0
1031.0,113.0
1032.0,113.0
1033.0,113.0
1034.0,113.0
1035.0,113.0
1036.0,113.5
1037.0,113.5
1038.0,114.0
1039.0,114.0
1040.0,114.0
1041.0,114.0
1042.0,114.5
1043.0,114.5
1044.0,115.0
1045.0,115.0
1046.0,115.0
1047.0,115.5
1048.0,115.5
1049.0,115.5
1050.0,115.5
1051.0,116.0
1052.0,116.0
1053.0,116.0
1054.0,116.5
1055.0,116.5
1056.0,116.5
1057.0,116.5
1058.0,116.5
1059.0,116.5
1060.0,116.5
1061.0,117.0
1062.0,117.0
1063.0,117.0
1064.0,117.0
1065.0,118.0
1066.0,118.0
1067.0,118.0
1068.0,118.0
1069.0,118.0
1070.0,118.5
1071.0,119.0
1072.0,119.5
1073.0,119.5
1074.0,120.0
1075.0,120.0
1076.0,120.0
1077.0,120.0
1078.0,120.5
1079.0,120.5
1080.0,120.5
1081.0,120.5
1082.0,121.5
1083.0,121.5
1084.0,121.5
1085.0,121.5
1086.0,122.0
1087.0,122.0
1088.0,122.0
1089.0,122.0
1090.0,122.0
1091.0,122.0
1092.0,122.0
1093.0,122.5
1094.0,122.5
1095.0,123.0
1096.0,123.0
1097.0,123.0
1098.0,123.5
1099.0,123.5
1100.0,123.5
1101.0,123.5
1102.0,124.0
1103.0,124.0
1104.0,124.5
1105.0,124.5
1106.0,125.0
1107.0,125.0
1108.0,125.5
1109.0,125.5
1110.0,125.5
1111.0,125.5
1112.0,125.5
1113.0,126.5
1114.0,126.5
1115.0,126.5
1116.0,126.5
1117.0,127.0
1118.0,127.0
1119.0,127.0
1120.0,127.0
1121.0,127.5
1122.0,127.5
1123.0,127.5
1124.0,127.5
1125.0,127.5
1126.0,128.0
1127.0,128.0
1128.0,128.0
1129.0,128.0
1130.0,128.0
1131.0,128.0
1132.0,128.0
1133.0,128.5
1134.0,128.5
1135.0,129.0
1136.0,129.5
1137.0,129.5
1138.0,129.5
1139.0,129.5
1140.0,129.5
1141.0,129.5
1142.0,130.5
1143.0,130.5
1144.0,131.0
1145.0,131.0
1146.0,131.0
1147.0,131.5
1148.0,131.5
1149.0,131.5
1150.0,131.5
1151.0,131.5
1152.0,131.5
1153.0,132.0
1154.0,132.0
1155.0,132.5
1156.0,132.5
1157.0,133.5
1158.0,134.0
1159.0,134.0
1160.0,134.0
1161.0,134.0
1162.0,134.5
1163.0,134.5
1164.0,134.5
1165.0,135.0
1166.0,135.0
1167.0,135.5
1168.0,136.0
1169.0,136.0
1170.0,136.0
1171.0,136.0
1172.0,136.0
1173.0,136.0
1174.0,137.0
1175.0,137.5
1176.0,137.5
1177.0,137.5
1178.0,137.5
1179.0,137.5
1180.0,137.5
1181.0,137.5
1182.0,137.5
1183.0,137.5
1184.0,137.5
1185.0,137.5
1186.0,137.5
1187.0,137.5
1188.0,137.5
1189.0,137.5
1190.0,137.5
1191.0,138.0
1192.0,138.0
1193.0,138.0
1194.0,138.5
1195.0,138.5
1196.0,139.0
1197.0,139.0
1198.0,139.0
1199.0,139.0
1200.0,139.0
1201.0,139.0
1202.0,139.0
1203.0,139.5
1204.0,140.0
1205.0,140.0
1206.0,140.0
1207.0,140.0
1208.0,140.0
1209.0,140.0
1210.0,140.0
1211.0,141.0
1212.0,141.0
1213.0,141.0
1214.0,141.5
1215.0,141.5
1216.0,142.0
1217.0,142.0
1218.0,142.0
1219.0,142.0
1220.0,142.0
1221.0,142.0
1222.0,142.0
1223.0,142.0
1224.0,142.0
1225.0,142.0
1226.0,142.0
1227.0,142.0
1228.0,142.0
1229.0,142.0
1230.0,142.0
1231.0,142.0
1232.0,142.0
1233.0,142.0
1234.0,142.0
1235.0,142.0
1236.0,142.0
1237.0,142.0
1238.0,142.0
1239.0,142.0
1240.0,142.0
1241.0,142.5
1242.0,142.5
1243.0,142.5
1244.0,142.5
1245.0,142.5
1246.0,143.0
1247.0,143.0
1248.0,143.0
1249.0,143.5
1250.0,143.5
1251.0,144.5
1252.0,144.5
1253.0,144.5
1254.0,144.5
1255.0,144.5
1256.0,144.5
1257.0,144.5
1258.0,144.5
1259.0,145.0
1260.0,145.0
1261.0,145.0
1262.0,145.5
1263.0,145.5
1264.0,146.0
1265.0,146.0
1266.0,146.0
1267.0,146.0
1268.0,146.0
1269.0,146.0
1270.0,146.0
1271.0,146.0
1272.0,146.0
1273.0,146.0
1274.0,146.0
1275.0,146.0
1276.0,146.0
1277.0,146.0
1278.0,146.5
1279.0,146.5
1280.0,146.5
1281.0,147.0
1282.0,147.0
1283.0,147.5
1284.0,147.5
1285.0,147.5
1286.0,148.0
1287.0,148.5
1288.0,149.0
1289.0,149.0
1290.0,149.0
1291.0,149.5
1292.0,149.5
1293.0,149.5
1294.0,150.0
1295.0,150.0
1296.0,150.0
1297.0,150.5
1298.0,150.5
1299.0,150.5
1300.0,150.5
1301.0,150.5
1302.0,151.0
1303.0,151.0
1304.0,151.5
1305.0,151.5
1306.0,151.5
1307.0,151.5
1308.0,151.5
1309.0,151.5
1310.0,152.0
1311.0,152.0
1312.0,152.0
1313.0,152.0
1314.0,152.0
1315.0,152.0
1316.0,152.0
1317.0,152.0
1318.0,152.0
1319.0,152.0
1320.0,152.0
1321.0,152.0
1322.0,152.0
1323.0,152.0
1324.0,152.0
1325.0,152.0
1326.0,152.0
1327.0,152.0
1328.0,152.0
1329.0,152.0
1330.0,152.0
1331.0,152.0
1332.0,152.5
1333.0,152.5
1334.0,152.5
1335.0,152.5
1336.0,152.5
1337.0,153.0
1338.0,153.0
1339.0,153.5
1340.0,153.5
1341.0,153.5
1342.0,153.5
1343.0,153.5
1344.0,153.5
1345.0,153.5
1346.0,153.5
1347.0,153.5
1348.0,153.5
1349.0,154.5
1350.0,154.5
1351.0,155.0
1352.0,155.0
1353.0,155.0
1354.0,155.0
1355.0,155.5
1356.0,155.5
1357.0,155.5
1358.0,155.5
1359.0,155.5
1360.0,155.5
1361.0,155.5
1362.0,155.5
1363.0,155.5
1364.0,155.5
1365.0,156.0
1366.0,156.0
1367.0,156.0
1368.0,156.0
1369.0,156.5
1370.0,157.0
1371.0,157.0
1372.0,157.0
1373.0,157.5
1374.0,157.5
1375.0,158.0
1376.0,158.0
1377.0,158.5
1378.0,158.5
1379.0,158.5
1380.0,158.5
1381.0,158.5
1382.0,159.0
1383.0,159.0
1384.0,159.0
1385.0,159.0
1386.0,159.0
1387.0,159.0
1388.0,159.0
1389.0,159.0
1390.0,159.0
1391.0,159.0
1392.0,159.5
1393.0,159.5
1394.0,159.5
1395.0,159.5
1396.0,159.5
1397.0,159.5
1398.0,159.5
1399.0,159.5
1400.0,159.5
1401.0,159.5
1402.0,160.0
1403.0,160.0
1404.0,160.0
1405.0,160.0
1406.0,160.5
1407.0,161.0
1408.0,161.0
1409.0,161.5
1410.0,161.5
1411.0,162.0
1412.0,162.0
1413.0,162.0
1414.0,162.0
1415.0,162.0
1416.0,162.5
1417.0,162.5
1418.0,162.5
1419.0,162.5
1420.0,162.5
1421.0,163.0
1422.0,163.0
1423.0,163.0
1424.0,163.0
1425.0,163.0
1426.0,163.0
1427.0,163.0
1428.0,163.0
1429.0,163.5
1430.0,164.0
1431.0,164.0
1432.0,164.0
1433.0,164.0
1434.0,164.5
1435.0,164.5
1436.0,164.5
1437.0,164.5
1438.0,165.5
1439.0,165.5
1440.0,165.5
1441.0,165.5
1442.0,165.5
1443.0,165.5
1444.0,165.5
1445.0,165.5
1446.0,166.0
1447.0,166.0
1448.0,166.0
1449.0,166.5
1450.0,166.5
1451.0,166.5
1452.0,167.0
1453.0,167.0
1454.0,167.0
1455.0,167.0
1456.0,167.0
1457.0,167.0
1458.0,167.0
1459.0,167.5
1460.0,168.0
1461.0,168.0
1462.0,168.0
1463.0,168.0
1464.0,168.0
1465.0,168.0
1466.0,168.0
1467.0,168.0
1468.0,168.5
1469.0,168.5
1470.0,168.5
1471.0,168.5
1472.0,169.0
1473.0,169.0
1474.0,169.0
1475.0,169.0
1476.0,169.0
1477.0,169.5
1478.0,169.5
1479.0,169.5
1480.0,169.5
1481.0,169.5
1482.0,169.5
1483.0,169.5
1484.0,169.5
1485.0,169.5
1486.0,169.5
1487.0,169.5
1488.0,169.5
1489.0,169.5
1490.0,169.5
1491.0,169.5
1492.0,169.5
1493.0,169.5
1494.0,169.5
1495.0,169.5
1496.0,169.5
1497.0,169.5
1498.0,169.5
1499.0,170.0
1500.0,170.0
1501.0,170.0
1502.0,170.0
1503.0,170.0
1504.0,170.0
1505.0,170.0
1506.0,170.0
1507.0,170.0
1508.0,170.0
1509.0,170.0
1510.0,170.0
1511.0,170.0
1512.0,170.0
1513.0,170.5
1514.0,170.5
1515.0,170.5
1516.0,170.5
1517.0,170.5
1518.0,170.5
1519.0,170.5
1520.0,170.5
1521.0,170.5
1522.0,170.5
1523.0,170.5
1524.0,170.5
1525.0,170.5
1526.0,170.5
1527.0,170.5
1528.0,170.5
1529.0,170.5
1530.0,170.5
1531.0,170.5
1532.0,170.5
1533.0,170.5
1534.0,171.0
1535.0,171.0
1536.0,171.0
1537.0,171.0
1538.0,171.0
1539.0,171.0
1540.0,171.0
1541.0,171.0
1542.0,171.0
1543.0,171.0
1544.0,171.0
1545.0,171.0
1546.0,171.0
1547.0,171.0
1548.0,171.0
1549.0,171.0
1550.0,171.0
1551.0,171.0
1552.0,171.0
1553.0,171.0
1554.0,171.0
1555.0,171.5
1556.0,171.5
1557.0,171.5
1558.0,171.5
1559.0,171.5
1560.0,171.5
1561.0,171.5
1562.0,171.5
1563.0,171.5
1564.0,171.5
1565.0,171.5
1566.0,171.5
1567.0,172.5
1568.0,172.5
1569.0,172.5
1570.0,172.5
1571.0,172.5
1572.0,172.5
1573.0,172.5
1574.0,173.0
1575.0,173.0
1576.0,173.0
1577.0,173.0
1578.0,173.5
1579.0,173.5
1580.0,173.5
1581.0,173.5
1582.0,173.5
1583.0,173.5
1584.0,173.5
1585.0,173.5
1586.0,173.5
1587.0,173.5
1588.0,173.5
1589.0,173.5
1590.0,173.5
1591.0,173.5
1592.0,173.5
1593.0,174.0
1594.0,174.0
1595.0,174.0
1596.0,174.0
1597.0,174.0
1598.0,174.0
1599.0,174.0
1600.0,174.0
1601.0,174.0
1602.0,174.5
1603.0,174.5
1604.0,174.5
1605.0,174.5
1606.0,174.5
1607.0,174.5
1608.0,174.5
1609.0,174.5
1610.0,175.0
1611.0,175.0
1612.0,175.0
1613.0,175.0
1614.0,175.0
1615.0,175.5
1616.0,175.5
1617.0,175.5
1618.0,175.5
1619.0,175.5
1620.0,175.5
1621.0,176.0
1622.0,176.0
1623.0,176.5
1624.0,176.5
1625.0,176.5
1626.0,176.5
1627.0,176.5
1628.0,176.5
1629.0,176.5
1630.0,176.5
1631.0,176.5
1632.0,176.5
1633.0,176.5
1634.0,176.5
1635.0,176.5
1636.0,177.0
1637.0,177.0
1638.0,177.0
1639.0,177.5
1640.0,177.5
1641.0,177.5
1642.0,177.5
1643.0,177.5
1644.0,177.5
1645.0,177.5
1646.0,177.5
1647.0,177.5
1648.0,177.5
1649.0,177.5
1650.0,177.5
1651.0,177.5
1652.0,178.0
1653.0,178.0
1654.0,178.0
1655.0,178.5
1656.0,178.5
1657.0,178.5
1658.0,178.5
1659.0,178.5
1660.0,178.5
1661.0,179.0
1662.0,179.0
1663.0,179.0
