time,infectious lower
1.05,-0.20647188810661676
1.055,-0.2000000000000004
1.06,-0.2182751292662437
1.065,-0.21789889634085413
1.07,-0.20647188810661676
1.075,-0.20647188810661676
1.08,-0.15169977430642323
1.085,-0.18189909835635798
1.09,-0.18346237919067865
1.095,-0.18688813838738905
1.1,-0.16359676581891125
1.105,-0.15358972710033836
1.11,-0.14353220291479052
1.115,-0.12673974007708022
1.12,-0.11639675415484563
1.125,-0.07737199332851952
1.13,-0.04687255477158603
1.135,-0.06627152461783092
1.14,-0.06409580609311227
1.145,-0.06201870070134974
1.15,-0.061804084214670096
1.155,-0.06978570335165424
1.16,-0.061207377352639813
1.165,-0.04940467752170097
1.17,-0.03359216579640245
1.175,-0.05722824351314015
1.18,-0.07944947177033734
1.185,-0.07584079932642762
1.19,-0.06101827849743158
1.195,-0.06302542358076968
1.2,-0.022463704688188812
1.205,-0.02085696800139125
1.21,-0.08403296678415595
1.215,-0.06843125887529222
1.22,-0.11033037243481347
1.225,-0.10639454163099371
1.23,-0.10201665199884147
1.235,-0.1065125189341587
1.24,-0.12379000772444915
1.245,-0.12379000772444915
1.25,-0.11847408296126938
1.255,-0.1278296052451675
1.26,-0.111228852067208
1.265,-0.0945125287991253
1.27,-0.0963531144546228
1.275,-0.1060436639754827
1.28,-0.0971777852786464
1.285,-0.07136323411098644
1.29,-0.08000000000000007
1.295,-0.10059314580043655
1.3,-0.04945645751338379
1.305,-0.03505913903281188
1.31,-0.021072714438568063
1.315,-0.009108522884468062
1.32,-0.013006701244075991
1.325,-0.0551427018258317
1.33,-0.021637353248780578
1.335,-0.04592476634401921
1.34,-0.046324998831205555
1.345,-0.050477131192080194
1.35,-0.0685914318236116
1.355,-0.056308683233716295
1.36,-0.03983470509867759
1.365,-0.05088098849575173
1.37,-0.033105012119287736
1.375,-0.026139816118449843
1.38,-0.02053055479828725
1.385,0.0026460747337799795
1.39,0.04012448454282236
1.395,0.022066998446813813
1.4,-0.029819993519533128
1.405,-0.01397683695356955
1.41,0.01865343127496555
1.415,0.00016129556779498344
1.42,-0.001967094485800569
1.425,0.006071659648772876
1.43,-0.019606268695995688
1.435,-3.8910211283216256e-05
1.44,-0.00392696089069311
1.445,-0.016844238686640534
1.45,0.007434711160993146
1.455,-0.006873148257230621
1.46,0.017985562349629003
1.465,0.016492886762879078
1.47,0.0052110777774538874
1.475,0.030319568068374547
1.48,0.03308012820704587
1.485,0.01046129387306971
1.49,0.0326965188129571
1.495,0.0030899904487085017
1.5,0.013670341497574512
1.505,-0.011343762419814052
1.51,0.007954481164999638
1.515,-0.0039040785252453247
1.52,0.0003914863454719253
1.525,-0.017800560721073833
1.53,-0.04000000000000048
1.535,-0.03143562957918977
1.54,-0.04000000000000048
1.545,-0.010609691337365668
1.55,-0.026131449194960688
1.555,-0.03986301048525265
1.56,-0.07729606228392427
1.565,-0.09751574303142885
1.57,-0.09293479647141956
1.575,-0.09425688797775367
1.58,-0.09914461649984707
1.585,-0.06938531929694935
1.59,-0.06464989743462901
1.595,-0.026549190084311114
1.6,0.015020868186223169
1.605,0.020331143982837308
1.61,0.05393945503421316
1.615,0.0591695497753455
1.62,0.09583069257027121
1.625,0.06818090334061067
1.63,0.08765263739795426
1.635,0.0887301627791901
1.64,0.09319209356529035
1.645,0.11478140664277481
1.65,0.1391824950179883
1.655,0.19291932530918965
1.66,0.22850663995663822
1.665,0.22296086709251384
1.67,0.2660304917438929
1.675,0.24432387282039558
1.68,0.2493465694485537
1.685,0.21240384753477182
1.69,0.2192582418701967
1.695,0.2658485248860454
1.7,0.26833375020846395
1.705,0.269655706367979
1.71,0.27408801059448695
1.715,0.31207416208063776
1.72,0.29923985055952773
1.725,0.3263858723093711
1.73,0.3011372147605549
1.735,0.31474088571389913
1.74,0.300322595904416
1.745,0.29923985055952773
1.75,0.300322595904416
1.755,0.31451484968456844
1.76,0.33102389441539604
1.765,0.3665845658565665
1.77,0.3686113930159878
1.775,0.3808722035958012
1.78,0.3806286278818587
1.785,0.3852419436937944
1.79,0.32979339430935406
1.795,0.3181305548543567
1.8,0.31081342155394864
1.805,0.340268826917729
1.81,0.35795754994653484
1.815,0.3599734748943715
1.82,0.335693955056259
1.825,0.3430170770838794
1.83,0.37858693290114775
1.835,0.3698552659142047
1.84,0.3543677561261118
1.845,0.34945016653667915
1.85,0.3541160686102276
1.855,0.35855722551875946
1.86,0.3787439168021356
1.865,0.38502802002305536
1.87,0.41439294751092515
1.875,0.406966732274336
1.88,0.41489316378681185
1.885,0.4082164054865771
1.89,0.41909100792662457
1.895,0.4058414021506094
1.9,0.41192168172561505
1.905,0.46341427891414266
1.91,0.4579814815221894
1.915,0.4740896593973929
1.92,0.5409048593774415
1.925,0.553957237056939
1.93,0.5721668261282753
1.935,0.5923733371214217
1.94,0.5871487447640193
1.945,0.576927687970322
1.95,0.6025292023763855
1.955,0.6220366683278158
1.96,0.5725565330202089
1.965,0.5620976158932036
1.97,0.547336304306441
1.975,0.5438142209456878
1.98,0.5869749621316824
1.985,0.5978190881616037
1.99,0.5195762902044478
1.995,0.526889206438458
2.0,0.5311548022847798
2.005,0.5544007770927246
2.01,0.5513159717664946
2.015,0.5568343772049653
2.02,0.5623914468833897
2.025,0.5183541881375193
2.03,0.5204115400581504
2.035,0.48555416824335396
2.04,0.4692363119368075
2.045,0.4550025380717191
2.05,0.42730152208994365
2.055,0.4491352631977863
2.06,0.4631358962147889
2.065,0.45725526388540505
2.07,0.455200697748225
2.075,0.5274658471104239
2.08,0.5177628717567107
2.085,0.5140746156304292
2.09,0.5086843792259268
2.095,0.5365373766888641
2.1,0.5199021535786628
2.105,0.5550996122373775
2.11,0.5603876114576192
2.115,0.5596934955885988
2.12,0.5839443388389407
2.125,0.5722405501006387
2.13,0.5753706456447798
2.135,0.6087952041302733
2.14,0.6328835836535616
2.145,0.652406909476893
2.15,0.7122859352145339
2.155,0.6975373221307262
2.16,0.7213864992957753
2.165,0.7160787639127468
2.17,0.7172999352508809
2.175,0.706367322071852
2.18,0.7267619055889991
2.185,0.7543301951533623
2.19,0.7746040865834782
2.195,0.7854737284151048
2.2,0.7637557857334363
2.205,0.7707975480360982
2.21,0.8006498576096481
2.215,0.7959474255279133
2.22,0.7572248844542946
2.225,0.7683248075675149
2.23,0.7167946511491561
2.235,0.6914128421338113
2.24,0.7332176069107721
2.245,0.789669500782181
2.25,0.8393877869731945
2.255,0.8490963527515509
2.26,0.851490085888547
2.265,0.7817688536234009
2.27,0.7378761855055576
2.275,0.7970039882806379
2.28,0.7977997444275537
2.285,0.7302320043060782
2.29,0.732269518368919
2.295,0.7607074357287207
2.3,0.7646170927520419
2.305,0.7858747610253678
2.31,0.7629100531326918
2.315,0.7924249507461143
2.32,0.814002854425004
2.325,0.8692835049893786
2.33,0.8802384782887049
2.335,0.8944539553744821
2.34,0.9776391104437003
2.345,0.9993060316712974
2.35,0.9864126868151315
2.355,1.0321184636132346
2.36,1.0275783383524253
2.365,1.0385760083399571
2.37,1.0490109796075773
2.375,1.0038686414781886
2.38,0.9974539194507903
2.385,1.0083283665908453
2.39,1.0494140893196349
2.395,1.0225896671609274
2.4,1.0278267836305215
2.405,1.0324514335992978
2.41,1.1311340400340057
2.415,1.1317350765523226
2.42,1.112732594840911
2.425,1.1741291014645805
2.43,1.1966874792199356
2.435,1.232916679686686
2.44,1.2337882701630098
2.445,1.205039033570526
2.45,1.1685915917119418
2.455,1.1630595118097418
2.46,1.1453013214605283
2.465,1.1268638890241665
2.47,1.1307019169817236
2.475,1.1724968331530965
2.48,1.2450453228465692
2.485,1.2555794466251529
2.49,1.2823963947423067
2.495,1.3214369299402042
2.5,1.3477821473172344
2.505,1.3858655067167653
2.51,1.3566102639706976
2.515,1.3373733685870466
2.52,1.3515304895908553
2.525,1.3644317609356547
2.53,1.3931256860894345
2.535,1.403586334859785
2.54,1.416452495426979
2.545,1.4290801156030426
2.55,1.426814436121652
2.555,1.4838557868080953
2.56,1.5420002797985495
2.565,1.5524586382243664
2.57,1.5653611009256316
2.575,1.6063513374472596
2.58,1.6375590316087374
2.585,1.718543836367025
2.59,1.706166988475812
2.595,1.656342369800723
2.6,1.681783998827827
2.605,1.7263762284363375
2.61,1.786498802859744
2.615,1.7595699049046898
2.62,1.699920213189226
2.625,1.7065720207085233
2.63,1.7501666685185597
2.635,1.7591979039677863
2.64,1.743857372295281
2.645,1.8511503539437646
2.65,1.8493142789755899
2.655,1.8231049961030914
2.66,1.840894789516332
2.665,1.8770084612404299
2.67,1.8326509834891018
2.675,1.8451516649055613
2.68,1.8752222614795695
2.685,1.8726269066561985
2.69,1.8602967798760188
2.695,1.8231111619105675
2.7,1.8545601531327742
2.705,1.8660993113264457
2.71,1.9019695574908386
2.715,1.957214875283677
2.72,2.048444457087947
2.725,2.0533446615771362
2.73,2.029904943538387
2.735,2.0721359038076734
2.74,2.1470664515656805
2.745,2.165248264493057
2.75,2.217741440424575
2.755,2.283950354765996
2.76,2.3175417861665792
2.765,2.3182190312881374
2.77,2.357795183411291
2.775,2.3865456367067797
2.78,2.4353038644587555
2.785,2.481028345597343
2.79,2.5039830899491395
2.795,2.5145601531327753
2.8,2.4907216169049162
2.805,2.4669980411982744
2.81,2.512034482833992
2.815,2.52347683176065
2.82,2.5558197402123355
2.825,2.6752767163513695
2.83,2.752801283776897
2.835,2.7540744273460884
2.84,2.7846305269680283
2.845,2.7666017501970606
2.85,2.844370643472889
2.855,2.8521440583324535
2.86,2.8930410396916857
2.865,2.8867365188873544
2.87,2.9155609877251543
2.875,2.9264643530652803
2.88,2.937853826140292
2.885,2.943284068983088
2.89,2.9532158172562575
2.895,3.052728304846898
2.9,3.0709313042079716
2.905,3.118145578877047
2.91,3.093444076068492
2.915,3.098447354702323
2.92,3.131650231834689
2.925,3.090155861863648
2.93,3.091372787860033
2.935,3.056979600666594
2.94,3.0412316204980936
2.945,3.07174651043497
2.95,3.0762447623054943
2.955,3.059637689086305
2.96,3.1735704695910965
2.965,3.1795432817663194
2.97,3.1946500966308733
2.975,3.224817941571656
2.98,3.2440601470292236
2.985,3.2573575584819743
2.99,3.291811358730431
2.995,3.3171094997033155
3.0,3.3357187620995212
3.005,3.3334911806887018
3.01,3.333268026378679
3.015,3.357884884237661
3.02,3.368942026560328
3.025,3.3324460134650895
3.03,3.312437180496314
3.035,3.33268905574975
3.04,3.335085380904129
3.045,3.371712916711756
3.05,3.3850075437572045
3.055,3.4670041752400724
3.06,3.468133462422724
3.065,3.453440086085971
3.07,3.5083395384741802
3.075,3.492172365774554
3.08,3.563349953480163
3.085,3.579891697456649
3.09,3.6196047997714516
3.095,3.5946906811523114
3.1,3.6004659627910005
3.105,3.6864463935554816
3.11,3.7090083719314855
3.115,3.7244230967690743
3.12,3.800948433344887
3.125,3.8369044829315477
3.13,3.8433497763906406
3.135,3.8510153187131504
3.14,3.8262449824857807
3.145,3.847966244792513
3.15,3.8970593322074727
3.155,3.891014128279963
3.16,3.89497191015902
3.165,3.8762093820370005
3.17,3.8788994799493715
3.175,3.9011164635683446
3.18,3.9029151954007233
3.185,3.908349273662571
3.19,3.910005889283548
3.195,3.96377442489878
3.2,4.042810767002994
3.205,4.079003575197092
3.21,4.121251553589845
3.215,4.122456695887935
3.22,4.152886662765502
3.225,4.163926987368928
3.23,4.177760104915125
3.235,4.196360210142291
3.24,4.1956891389634645
3.245,4.189686436620411
3.25,4.18144823816384
3.255,4.139988674978952
3.26,4.228775711781411
3.265,4.225359995993003
3.27,4.243326441105438
3.275,4.316689884568596
3.28,4.380305090004512
3.285,4.37898654431827
3.29,4.413961338542546
3.295,4.474596238774515
3.3,4.485304951826626
3.305,4.492312729491468
3.31,4.492927447750018
3.315,4.542836932602144
3.32,4.578552455199663
3.325,4.631252871363396
3.33,4.661278118474598
3.335,4.720390198007495
3.34,4.771832035431727
3.345,4.788561226115014
3.35,4.788895739144957
3.355,4.868161298934531
3.36,4.898790314280776
3.365,4.932061689975733
3.37,4.977694337237388
3.375,4.995929338382886
3.38,5.028124497061103
3.385,5.091929738472626
3.39,5.091965693984012
3.395,5.120742001692497
3.4,5.131341829162404
3.405,5.161697857761279
3.41,5.153884264025438
3.415,5.1072106056728455
3.42,5.19540654593623
3.425,5.253664146426896
3.43,5.278268560491494
3.435,5.3361662029001184
3.44,5.362947946966308
3.445,5.361879889043118
3.45,5.4188722487552585
3.455,5.421777471060137
3.46,5.509813036055315
3.465,5.5236487829193575
3.47,5.535816389624237
3.475,5.5612931935533165
3.48,5.604054942841161
3.485,5.578519430905839
3.49,5.54942598334201
3.495,5.566198633710465
3.5,5.519862143107346
3.505,5.529410846449146
3.51,5.5912752183164915
3.515,5.644238239548436
3.52,5.629390263614974
3.525,5.649560391591928
3.53,5.768460442869637
3.535,5.799694420093735
3.54,5.846429246046764
3.545,5.923043969551992
3.55,5.960422842431065
3.555,5.969941799121024
3.56,5.948512208912847
3.565,6.005027792523682
3.57,6.036844880318776
3.575,6.066292089039683
3.58,6.083525075698443
3.585,6.125165783951424
3.59,6.126679527659819
3.595,6.156449557726045
3.6,6.243960701539423
3.605,6.25069855504092
3.61,6.314006107836843
3.615,6.348016081266325
3.62,6.380074074364394
3.625,6.44748710659435
3.63,6.503969087495001
3.635,6.567018479314918
3.64,6.589181661545819
3.645,6.629455618200398
3.65,6.655396269459162
3.655,6.6360345846265325
3.66,6.643530688396231
3.665,6.670300320874217
3.67,6.6712078828576455
3.675,6.703023739059086
3.68,6.759522811649456
3.685,6.704820766443158
3.69,6.706920717126755
3.695,6.729878436299035
3.7,6.7391410783534695
3.705,6.735860782013033
3.71,6.743383427761584
3.715,6.783851853019771
3.72,6.780754546723738
3.725,6.807688912918358
3.73,6.884905333811295
3.735,6.866311762372442
3.74,6.881643833626139
3.745,6.892024659896267
3.75,6.9380258216318165
3.755,6.9805016142805165
3.76,7.014926431536237
3.765,7.018363779530343
3.77,6.995822634284872
3.775,7.039999999999997
3.78,7.032265732065127
3.785,6.992893225623913
3.79,6.994311696220805
3.795,7.029410846449146
3.8,7.033416931961016
3.805,7.076094227975323
3.81,7.049032818997837
3.815,7.0907460611961515
3.82,7.026352339251792
3.825,6.930869375964944
3.83,6.907713208696874
3.835,6.878816827219779
3.84,6.918693924024785
3.845,6.971508469492704
3.85,6.983654141584067
3.855,6.9787709120134025
3.86,7.040041753744436
3.865,7.0735032603577555
3.87,7.15924213549256
3.875,7.161054911014622
3.88,7.203158419769233
3.885,7.2522207098803175
3.89,7.274616932554228
3.895,7.244216530369709
3.9,7.3040630497520525
3.905,7.30161304311334
3.91,7.2652005945200955
3.915,7.313494702759877
3.92,7.307288443072881
3.925,7.327957743508257
3.93,7.4267955676999104
3.935,7.462644558960397
3.94,7.521643237226801
3.945,7.602222491256395
3.95,7.66155617092862
3.955,7.635473425074954
3.96,7.714145026069401
3.965,7.655396597579298
3.97,7.668088434318268
3.975,7.643565908462126
3.98,7.6143780965972585
3.985,7.5615561709286165
3.99,7.585281675436173
3.995,7.581370112039211
4.0,7.550932158885784
4.005,7.5382392989167535
4.01,7.568569208224435
4.015,7.603811863751639
4.02,7.627198468366675
4.025,7.578862475295905
4.03,7.657804609768382
4.035,7.625711409544911
4.04,7.571282556544981
4.045,7.567448889932969
4.05,7.620162867889576
4.055,7.672429361451805
4.06,7.675208222283967
4.065,7.680336596813106
4.07,7.617505760370461
4.075,7.6744918839122995
4.08,7.664491332541649
4.085,7.646258932221576
4.09,7.6773859930845365
4.095,7.6382648053633595
4.1,7.6144389029112975
4.105,7.642814281395008
4.11,7.656106535009151
4.115,7.651387792978909
4.12,7.589356779120706
4.125,7.56581073640921
4.13,7.518208643265961
4.135,7.547126949532114
4.14,7.624897260852347
4.145,7.693200779266297
4.15,7.672972128328615
4.155,7.708926274938628
4.16,7.7287761524589875
4.165,7.693958049734233
4.17,7.778127946287723
4.175,7.8189602367869195
4.18,7.845544941595193
4.185,7.828920330325946
4.19,7.857494804656524
4.195,7.867281693753535
4.2,7.868388848051527
4.205,7.900374457060469
4.21,7.927445172579642
4.215,7.900434793146326
4.22,7.9136911001232075
4.225,7.945655875217545
4.23,7.9435340271860095
4.235,7.98556712821045
4.24,7.956036107513414
4.245,8.00881354347015
4.25,8.062422548263337
4.255,8.01900227247562
4.26,8.011117978302307
4.265,8.098151637886552
4.27,8.082450222917165
4.275,8.139531262260888
4.28,8.155169090474658
4.285,8.261735891003225
4.29,8.268675408936952
4.295,8.289128276709869
4.3,8.288657404638332
4.305,8.331848506571715
4.31,8.35802712400447
4.315,8.375315131613892
4.32,8.366231135075436
4.325,8.413493374784444
4.33,8.420079275554055
4.335,8.41479699268665
4.34,8.410867389589836
4.345,8.424484682881983
4.35,8.453615952049333
4.355,8.499248323748132
4.36,8.475820015593907
4.365,8.50945591615276
4.37,8.520401846238828
4.375,8.534034111788205
4.38,8.548953151938838
4.385,8.536989026779294
4.39,8.542244248368855
4.395,8.590834332342377
4.4,8.609263372541763
4.405,8.6154768247746
4.41,8.622153046042087
4.415,8.68180157307538
4.42,8.680640303258917
4.425,8.700581415002526
4.43,8.6662580909129
4.435,8.634109375697472
4.44,8.666645930559032
4.445,8.667812414558345
