time,exposed STD
0.88,3.6836259310630326
0.885,3.7416573867739413
0.89,3.7437414440636774
0.895,3.7380609946869505
0.9,3.761701742562798
0.905,3.7948781271603433
0.91,3.835361782153022
0.915,3.8648544603904558
0.92,3.90020512281085
0.925,3.921734310225515
0.93,3.962461356278443
0.935,3.9648455203198014
0.94,3.9942333432086814
0.945,4.033298897924625
0.95,4.05190078851889
0.955,4.172229619759681
0.96,4.184387649346079
0.965,4.171138933193187
0.97,4.172517225848205
0.975,4.1940314734155235
0.98,4.211697994870952
0.985,4.3113223029599625
0.99,4.293017586733135
0.995,4.247163759498803
1.0,4.280782638723905
1.005,4.25868524312375
1.01,4.2761080435367855
1.015,4.287784975952036
1.02,4.274342054632501
1.025,4.266368479163516
1.03,4.31907397482377
1.035,4.417816202605084
1.04,4.462331229301563
1.045,4.413286757055336
1.05,4.451280714580917
1.055,4.460257840080549
1.06,4.518617045070316
1.065,4.631403674913255
1.07,4.723176896962469
1.075,4.737467677990005
1.08,4.727314248069405
1.085,4.726520919238589
1.09,4.753945729601885
1.095,4.758613243372484
1.1,4.820539388906597
1.105,4.813927710300603
1.11,4.825546601163437
1.115,4.874669219547108
1.12,4.868511066024192
1.125,4.896641706312603
1.13,4.914427738811508
1.135,4.989428825025967
1.14,5.04002976181689
1.145,5.026440092152696
1.15,5.100823462932234
1.155,5.10098029794274
1.16,5.140924041454025
1.165,5.167929953085664
1.17,5.206726418777925
1.175,5.263183447306392
1.18,5.29637611957459
1.185,5.317179703564662
1.19,5.338642149460854
1.195,5.3364407614064255
1.2,5.398842468529713
1.205,5.458745277076043
1.21,5.390324665546594
1.215,5.414600631625569
1.22,5.374011537017762
1.225,5.4153854895104185
1.23,5.423089525353607
1.235,5.450651337225669
1.24,5.457792594080503
1.245,5.504143893467902
1.25,5.563551024300937
1.255,5.573149917237109
1.26,5.674892069458238
1.265,5.69156393269899
1.27,5.783735816926634
1.275,5.811531639765889
1.28,5.874521257089808
1.285,5.860196242447858
1.29,5.870698425230169
1.295,5.888115148330576
1.3,5.966271867757956
1.305,5.981103577100132
1.31,6.047677240064982
1.315,6.129233231000432
1.32,6.12185429424778
1.325,6.169043686018118
1.33,6.223343153000643
1.335,6.230922885094951
1.34,6.250631968049311
1.345,6.295863721523839
1.35,6.30555310817378
1.355,6.311893535223802
1.36,6.389553975043953
1.365,6.464510809024917
1.37,6.5555777777401145
1.375,6.589719265644023
1.38,6.697939981815305
1.385,6.784357007115708
1.39,6.8218692453021985
1.395,6.846634209595253
1.4,6.82696858056341
1.405,6.838128398911503
1.41,6.901912778353549
1.415,6.896513611963655
1.42,6.914477565225012
1.425,6.9487840662953415
1.43,6.947344816546823
1.435,7.003392035292614
1.44,7.027631179850008
1.445,7.032346692250035
1.45,7.042726744663602
1.455,7.064524046246852
1.46,7.110724295034929
1.465,7.150692274178776
1.47,7.218995775036857
1.475,7.289718787443041
1.48,7.313678964789198
1.485,7.370719096533253
1.49,7.417405206674363
1.495,7.4364709372120865
1.5,7.462834582114223
1.505,7.437580251667877
1.51,7.412550168464292
1.515,7.437741592714819
1.52,7.467288664568955
1.525,7.5064971857718
1.53,7.5352239515491535
1.535,7.576252371720464
1.54,7.6669355025329375
1.545,7.7108948896998974
1.55,7.712814013056453
1.555,7.759761594275947
1.56,7.780899690909783
1.565,7.8042232156698335
1.57,7.8029417529544585
1.575,7.839489779315999
1.58,7.864502527178688
1.585,7.885296443381189
1.59,7.866790959470069
1.595,7.949207507670182
1.6,7.995398676739016
1.605,8.093058754265906
1.61,8.084918057717097
1.615,8.153674018502333
1.62,8.156341091445356
1.625,8.12287510675869
1.63,8.22359410476952
1.635,8.240697785988758
1.64,8.262953467132679
1.645,8.332652638865971
1.65,8.409542199192535
1.655,8.484167607962492
1.66,8.443956418646415
1.665,8.458953836024879
1.67,8.433955181289502
1.675,8.426885545680564
1.68,8.417933238034145
1.685,8.403118468759084
1.69,8.42436941260294
1.695,8.465482856872372
1.7,8.509588709215034
1.705,8.563200336322865
1.71,8.592345430672584
1.715,8.651589449343975
1.72,8.704389697158557
1.725,8.767776228896356
1.73,8.776195075315956
1.735,8.841781494698907
1.74,8.872851852702151
1.745,8.959888392162037
1.75,8.998799919989331
1.755,9.005353963059974
1.76,9.101708630801143
1.765,9.154993173126893
1.77,9.225096205460405
1.775,9.261419977519646
1.78,9.221952071009694
1.785,9.248978321955349
1.79,9.2135552312883
1.795,9.184225606985054
1.8,9.140563439963643
1.805,9.229496194267595
1.81,9.246507448761395
1.815,9.267146270562478
1.82,9.34136499661586
1.825,9.345822596219127
1.83,9.453168780890351
1.835,9.464375309548961
1.84,9.44391338376205
1.845,9.442854441322282
1.85,9.456907528362535
1.855,9.508369997007899
1.86,9.573902025819987
1.865,9.563947929594764
1.87,9.646242791885344
1.875,9.644397337314551
1.88,9.621699434091672
1.885,9.664672782872682
1.89,9.65432027643583
1.895,9.758258041269457
1.9,9.853101034699687
1.905,9.942052102056195
1.91,10.005373556244665
1.915,10.004998750624612
1.92,10.021097744259361
1.925,10.066831676351798
1.93,10.087893734571157
1.935,10.047905254330379
1.94,10.102969860392538
1.945,10.207840124139876
1.95,10.20196059588548
1.955,10.210759031531397
1.96,10.22692524662227
1.965,10.261949132596595
1.97,10.275290750144249
1.975,10.289684154530693
1.98,10.284454287904635
1.985,10.377398517933097
1.99,10.35546232671434
1.995,10.412852635085164
2.0,10.496146912081596
2.005,10.545989759145414
2.01,10.54629792865724
2.015,10.611178068433308
2.02,10.617513833285077
2.025,10.587440672797179
2.03,10.671157388024977
2.035,10.70373299368029
2.04,10.77650685519199
2.045,10.818502669038818
2.05,10.787673521200022
2.055,10.902183267584528
2.06,10.992106258583933
2.065,11.036534782258423
2.07,11.013133069204239
2.075,11.059923146206756
2.08,11.05602098406113
2.085,11.144841856213125
2.09,11.104391023374493
2.095,11.20808190548231
2.1,11.332237201894428
2.105,11.334456316912602
2.11,11.410241014106582
2.115,11.393577138019474
2.12,11.442110819250091
2.125,11.390921823978953
2.13,11.404139599285868
2.135,11.477037945393404
2.14,11.572255614183431
2.145,11.625403218813531
2.15,11.689871684496799
2.155,11.663430027226127
2.16,11.661264939962559
2.165,11.66232824096458
2.17,11.670835445673971
2.175,11.652549077347839
2.18,11.676793224169039
2.185,11.794134135238584
2.19,11.834572235615447
2.195,11.905171145346884
2.2,11.912392706757112
2.205,11.93101420668
2.21,12.002712193500269
2.215,12.051269642655917
2.22,12.058436880458432
2.225,12.091418444500214
2.23,12.118494130872863
2.235,12.151888742084498
2.24,12.116480512095912
2.245,12.134644617787538
2.25,12.173068635311308
2.255,12.20276607986894
2.26,12.22098195727332
2.265,12.266747735239365
2.27,12.281286577553674
2.275,12.335979896222273
2.28,12.315400927294247
2.285,12.344630411640521
2.29,12.37618681177688
2.295,12.493882503049242
2.3,12.562818155175215
2.305,12.552912012756245
2.31,12.55971337252566
2.315,12.555859190035541
2.32,12.62148564947883
2.325,12.615688645492169
2.33,12.643179979736109
2.335,12.757785858055467
2.34,12.719276708995682
2.345,12.657314091070031
2.35,12.687296796402293
2.355,12.766894688999356
2.36,12.78231199744397
2.365,12.731849826321389
2.37,12.775957889723967
2.375,12.714778802637504
2.38,12.762742651953769
2.385,12.81706284606579
2.39,12.924314295157016
2.395,12.95714088832872
2.4,12.995706983461881
2.405,12.967231778602553
2.41,12.993363690746138
2.415,12.980026964532854
2.42,12.963838166222224
2.425,13.03172666993902
2.43,13.052294817387475
2.435,13.1095537681494
2.44,13.126172328596024
2.445,13.147969424972057
2.45,13.187611610902104
2.455,13.214930949497997
2.46,13.235648831848023
2.465,13.295634621935122
2.47,13.2887320689372
2.475,13.337237345117618
2.48,13.39138155680735
2.485,13.41455925477986
2.49,13.411353399265863
2.495,13.50302188400804
2.5,13.516419644269705
2.505,13.442484889335006
2.51,13.504680670049185
2.515,13.492586853528122
2.52,13.576196079903974
2.525,13.627395202312137
2.53,13.63772341705169
2.535,13.669158715882991
2.54,13.613445559446
2.545,13.68404545446996
2.55,13.75166898961722
2.555,13.74954181054773
2.56,13.761903938045782
2.565,13.802445435501637
2.57,13.80948587022703
2.575,13.772595978972156
2.58,13.848191217628386
2.585,13.85721472735412
2.59,13.901118660021572
2.595,13.879520885102627
2.6,13.910916576559575
2.605,13.950179210318414
2.61,13.97348918488149
2.615,13.999639281067207
2.62,14.023733454397942
2.625,14.017146642594566
2.63,14.043589284794681
2.635,14.123653918161544
2.64,14.133573504248668
2.645,14.15470239884965
2.65,14.238296948722484
2.655,14.217858488534763
2.66,14.159802258506293
2.665,14.144719862902907
2.67,14.141212819274022
2.675,14.166947448197867
2.68,14.16071678976739
2.685,14.18430118123554
2.69,14.185947271860272
2.695,14.216114096334483
2.7,14.247680512981754
2.705,14.322653385458993
2.71,14.315652272949354
2.715,14.391924819147714
2.72,14.437711037418637
2.725,14.45861680797994
2.73,14.414575956302013
2.735,14.503003137281606
2.74,14.467408199121225
2.745,14.40892431793574
2.75,14.400954829454886
2.755,14.374978260853133
2.76,14.360261139686838
2.765,14.347557283384514
2.77,14.433655115735586
2.775,14.495640724024582
2.78,14.508187343703558
2.785,14.502672167569674
2.79,14.490341610879986
2.795,14.44332371720582
2.8,14.357102771799056
2.805,14.379151574414951
2.81,14.372557183744307
2.815,14.363352672687528
2.82,14.338964397752022
2.825,14.407442521141636
2.83,14.364466575546759
2.835,14.351877925902238
2.84,14.22047467562176
2.845,14.180959064886972
2.85,14.210559454152394
2.855,14.212286937716957
2.86,14.18766717963175
2.865,14.184678353773126
2.87,14.219630796894831
2.875,14.233548398062933
2.88,14.224710893371434
2.885,14.193220212481732
2.89,14.207800674277493
2.895,14.202168848454097
2.9,14.200366192461377
2.905,14.228689328255083
2.91,14.228460914659742
2.915,14.147918574829301
2.92,14.13748209547938
2.925,14.153077403872276
2.93,14.12266263846871
2.935,14.187163211861627
2.94,14.18909440380181
2.945,14.32157463409663
2.95,14.337796204438115
2.955,14.331140917596196
2.96,14.349003449717335
2.965,14.317384537687044
2.97,14.288383393512367
2.975,14.215611137056337
2.98,14.228067331862048
2.985,14.240122892728143
2.99,14.188090075834731
2.995,14.134652454163847
3.0,14.157104223675125
3.005,14.151081230775265
3.01,14.252280519271293
3.015,14.190035236038
3.02,14.22552635230064
3.025,14.234240408255026
3.03,14.205192712525937
3.035,14.125353092931867
3.04,14.126061022096708
3.045,14.064153013957151
3.05,14.043703215320377
3.055,13.991440240375542
3.06,13.965156640725514
3.065,14.02744096405328
3.07,13.995981566149622
3.075,13.99641382640568
3.08,13.940656369052354
3.085,14.004609955296857
3.09,13.876541355827829
3.095,13.883439775502325
3.1,13.80217374184226
3.105,13.757848669032526
3.11,13.755358955694321
3.115,13.757848669032526
3.12,13.805013582028815
3.125,13.788034667783512
3.13,13.823660875469997
3.135,13.809779143780679
3.14,13.8480179087117
3.145,13.816551668198542
3.15,13.872890830681255
3.155,13.83790085236919
3.16,13.846772187047778
3.165,13.877388082776957
3.17,13.894905541240643
3.175,13.927900057079675
3.18,13.881912692421025
3.185,13.82998192334321
3.19,13.829258837696255
3.195,13.877161092961341
3.2,13.812671718389607
3.205,13.787280369964193
3.21,13.747348835320942
3.215,13.781494839094927
3.22,13.784320802999327
3.225,13.770530127776489
3.23,13.832494352068249
3.235,13.826438442346609
3.24,13.803463333526116
3.245,13.789398101440103
3.25,13.73194815020797
3.255,13.683636212644652
3.26,13.666982110180726
3.265,13.650915720199873
3.27,13.660640541350906
3.275,13.670446225343191
3.28,13.629746879527886
3.285,13.647252470735639
3.29,13.670914380537974
3.295,13.697923200251928
3.3,13.712971960884337
3.305,13.66695284253224
3.31,13.693560530409908
3.315,13.66822592731039
3.32,13.659176402697197
3.325,13.537100871309187
3.33,13.566502865514016
3.335,13.553490325373755
3.34,13.57211847870479
3.345,13.607042294341554
3.35,13.612185717216757
3.355,13.589024983419524
3.36,13.57519428958569
3.365,13.622081338767579
3.37,13.63479006072334
3.375,13.608596547770825
3.38,13.567623225900695
3.385,13.571293232407887
3.39,13.582547625537707
3.395,13.53936483000587
3.4,13.47962907501538
3.405,13.484346480271114
3.41,13.463283403390133
3.415,13.40660658033941
3.42,13.431396055511133
3.425,13.444593708996937
3.43,13.411409321916913
3.435,13.448312161754725
3.44,13.426838793997648
3.445,13.450665411049377
3.45,13.461095794919517
3.455,13.399686563498417
3.46,13.405860658682084
3.465,13.398596941471148
3.47,13.356537725024399
3.475,13.375630826245168
3.48,13.352243257220865
3.485,13.298781899106396
3.49,13.326196006362807
3.495,13.341379239044215
3.5,13.277514827707781
3.505,13.225622858678534
3.51,13.226378945123264
3.515,13.245146280807926
3.52,13.280150601555691
3.525,13.26747526849023
3.53,13.197495974615792
3.535,13.129523982231797
3.54,13.051344758299813
3.545,13.047371382772855
3.55,13.03280092689212
3.555,12.998369128471465
3.56,12.970963726724392
3.565,12.951212298468436
3.57,13.013900260874909
3.575,13.005445013531835
3.58,12.977962089634874
3.585,12.973091381779437
3.59,12.922476542830328
3.595,12.878396639333644
3.6,12.882686055322472
3.605,12.843037024006437
3.61,12.877251259488574
3.615,12.888952633941985
3.62,12.81834232652569
3.625,12.811319213882697
3.63,12.819765988503846
3.635,12.795921225140457
3.64,12.756876576968207
3.645,12.781310574428584
3.65,12.747466414939089
3.655,12.772219854042598
3.66,12.754211069290019
3.665,12.715738279785409
3.67,12.680295737876143
3.675,12.71258824944787
3.68,12.703932462037098
3.685,12.713374846986932
3.69,12.69763757554924
3.695,12.648320046551639
3.7,12.614103218223638
3.705,12.644441466510095
3.71,12.663723780942156
3.715,12.73205010986055
3.72,12.735242439781038
3.725,12.710196693993371
3.73,12.696834251103695
3.735,12.651735058876309
3.74,12.623375142963944
3.745,12.636815263348595
3.75,12.661954825381429
3.755,12.612295588036304
3.76,12.609119715507504
3.765,12.634476641317598
3.77,12.618494363433383
3.775,12.565969918792582
3.78,12.54599139167567
3.785,12.518785883623059
3.79,12.482788150088902
3.795,12.48865084786984
3.8,12.466755792907788
3.805,12.426729255922497
3.81,12.422383024202722
3.815,12.436152942128041
3.82,12.407884590049985
3.825,12.406171851139252
3.83,12.38312965287855
3.835,12.376590806841758
3.84,12.366713387153432
3.845,12.334763880999102
3.85,12.323408619371511
3.855,12.33227878374471
3.86,12.268149819756848
3.865,12.27955618090491
3.87,12.265606385336193
3.875,12.332149042239152
3.88,12.299963414579738
3.885,12.309492272226343
3.89,12.317771714072315
3.895,12.329034836514984
3.9,12.346189695610548
3.905,12.337953639076458
3.91,12.364287282330508
3.915,12.329197054147528
3.92,12.304877081872862
3.925,12.29512098354465
3.93,12.274363527287267
3.935,12.300126015614635
3.94,12.277373497617477
3.945,12.264008317022622
3.95,12.250595903873412
3.955,12.200700799544263
3.96,12.158663577877299
3.965,12.137133104650369
3.97,12.173150783589268
3.975,12.138578994264527
3.98,12.114763720353777
3.985,12.129154958198859
3.99,12.008409553308878
3.995,12.006248373242986
4.0,11.993748371547563
4.005,12.029343290471012
4.01,12.022691046516996
4.015,11.95984531672546
4.02,11.972886034703574
4.025,11.971712492371335
4.03,11.911943586165949
4.035,11.897545965450183
4.04,11.946028628795432
4.045,11.962441222426135
4.05,11.943299376637931
4.055,11.897777103307993
4.06,11.85922004180713
4.065,11.85972596648
4.07,11.83545098422531
4.075,11.834910223571619
4.08,11.836739415903354
4.085,11.835957924899871
4.09,11.81979272237885
4.095,11.82825008190138
4.1,11.835894558502964
